ObservationsStedNr;ObservationsStedNavn;Startdato;Startklok;UndersøgelseNr;TekniskAnvisninganvendt;MålingNr;Parameter;Enhed;Resultat;ResultatAttribut;Kontrol;Kvalitet;Kvalitetsnote
"21000665";"Knud Å, Bens. Møllevad Bro";"20200128";"1200";"1";"True";"1";"pH";"pH";"7,97";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 02:58/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20200128";"1200";"1";"True";"1";"Temperatur";"grader C";"5,2";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 02:58/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20200214";"1200";"1";"True";"1";"pH";"pH";"8,19";"=";"B, Elektronisk kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200214";"1200";"1";"True";"1";"Temperatur";"grader C";"4,7";"=";"B, Elektronisk kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200226";"1200";"1";"True";"1";"pH";"pH";"8,14";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200226";"1200";"1";"True";"1";"Temperatur";"grader C";"4,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200312";"1200";"1";"True";"1";"pH";"pH";"8";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200312";"1200";"1";"True";"1";"Temperatur";"grader C";"5";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200326";"1200";"1";"True";"1";"pH";"pH";"8,21";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200326";"1200";"1";"True";"1";"Temperatur";"grader C";"6";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200416";"1200";"1";"True";"1";"pH";"pH";"9,06";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200416";"1200";"1";"True";"1";"Temperatur";"grader C";"7";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200506";"1200";"1";"True";"1";"pH";"pH";"9,05";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200506";"1200";"1";"True";"1";"Temperatur";"grader C";"10,3";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200529";"1200";"1";"True";"1";"pH";"pH";"8,7";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200529";"1200";"1";"True";"1";"Temperatur";"grader C";"16,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200626";"1200";"1";"True";"1";"pH";"pH";"8,57";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200626";"1200";"1";"True";"1";"Temperatur";"grader C";"24,8";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20200728";"1200";"1";"True";"1";"pH";"pH";"8,46";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:12/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20200728";"1200";"1";"True";"1";"Temperatur";"grader C";"18,3";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:12/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20200901";"1200";"1";"True";"1";"pH";"pH";"8,919";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 02:17/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20200901";"1200";"1";"True";"1";"Temperatur";"grader C";"19,1";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 02:17/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201001";"1200";"1";"True";"1";"pH";"pH";"8,3";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 18:30/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201001";"1200";"1";"True";"1";"Temperatur";"grader C";"15,4";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 18:30/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201008";"1200";"1";"True";"1";"pH";"pH";"8,237";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 03:43/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201008";"1200";"1";"True";"1";"Temperatur";"grader C";"14,5";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 03:43/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201021";"1200";"1";"True";"1";"pH";"pH";"7,98";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:35/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201021";"1200";"1";"True";"1";"Temperatur";"grader C";"12,2";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:35/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201103";"1200";"1";"True";"1";"pH";"pH";"8,1";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 02:17/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201103";"1200";"1";"True";"1";"Temperatur";"grader C";"11,3";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 02:17/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201125";"1200";"1";"True";"1";"pH";"pH";"7,78";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 01:50/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201125";"1200";"1";"True";"1";"Temperatur";"grader C";"8,9";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 01:50/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201130";"1200";"1";"True";"1";"pH";"pH";"7,7";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 21:53/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201130";"1200";"1";"True";"1";"Temperatur";"grader C";"8,2";"=";"B, Elektronisk kontrol";"Godkendt";"2021-04-29 21:53/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201221";"1200";"1";"True";"1";"pH";"pH";"7,87";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:34/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20201221";"1200";"1";"True";"1";"Temperatur";"grader C";"6,7";"=";"C, Faglig kontrol";"Godkendt";"2021-04-29 20:34/Datamigrering: Registreret af Lars Juhler (lajuh@nst.dk)"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210105";"1200";"1";"True";"1";"pH";"pH";"7,91";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210105";"1200";"1";"True";"1";"Temperatur";"grader C";"5,1";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210120";"1200";"1";"True";"1";"pH";"pH";"7,95";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210120";"1200";"1";"True";"1";"Temperatur";"grader C";"3,8";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210202";"1200";"1";"True";"1";"pH";"pH";"8,01";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210202";"1200";"1";"True";"1";"Temperatur";"grader C";"2,5";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210224";"1200";"1";"True";"1";"pH";"pH";"8,01";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210224";"1200";"1";"True";"1";"Temperatur";"grader C";"2,4";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210303";"1200";"1";"True";"1";"pH";"pH";"8,1";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210303";"1200";"1";"True";"1";"Temperatur";"grader C";"2,9";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:57/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210316";"1200";"1";"True";"1";"pH";"pH";"8,07";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210316";"1200";"1";"True";"1";"Temperatur";"grader C";"3,6";"=";"C, Faglig kontrol";"Godkendt";"2022-01-24 02:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210414";"1200";"1";"True";"1";"pH";"pH";"8,62";"=";"C, Faglig kontrol";"Godkendt";"2021-07-15 01:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210414";"1200";"1";"True";"1";"Temperatur";"grader C";"5,8";"=";"C, Faglig kontrol";"Godkendt";"2021-07-15 01:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210504";"1200";"1";"True";"1";"pH";"pH";"9,19";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210504";"1200";"1";"True";"1";"Temperatur";"grader C";"8,9";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210607";"1200";"1";"True";"1";"pH";"pH";"8,59";"=";"C, Faglig kontrol";"Godkendt";"2021-07-17 01:21/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210607";"1200";"1";"True";"1";"Temperatur";"grader C";"18,3";"=";"C, Faglig kontrol";"Godkendt";"2021-07-17 01:21/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210705";"1200";"1";"True";"1";"pH";"pH";"8,66";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210705";"1200";"1";"True";"1";"Temperatur";"grader C";"22,1";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210729";"1200";"1";"True";"1";"pH";"pH";"8,47";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:25/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210729";"1200";"1";"True";"1";"Temperatur";"grader C";"21,5";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:25/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210811";"1200";"1";"True";"1";"pH";"pH";"8,66";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210811";"1200";"1";"True";"1";"Temperatur";"grader C";"19,6";"=";"C, Faglig kontrol";"Godkendt";"2021-08-31 13:24/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210930";"1200";"1";"True";"1";"pH";"pH";"8,09";"=";"C, Faglig kontrol";"Godkendt";"2021-10-02 01:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20210930";"1200";"1";"True";"1";"Temperatur";"grader C";"15,5";"=";"C, Faglig kontrol";"Godkendt";"2021-10-02 01:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211011";"1200";"1";"True";"1";"pH";"pH";"8,22";"=";"C, Faglig kontrol";"Godkendt";"2021-10-28 01:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211011";"1200";"1";"True";"1";"Temperatur";"grader C";"14";"=";"C, Faglig kontrol";"Godkendt";"2021-10-28 01:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211026";"1200";"1";"True";"1";"pH";"pH";"7,89";"=";"C, Faglig kontrol";"Godkendt";"2021-10-28 01:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211026";"1200";"1";"True";"1";"Temperatur";"grader C";"11,5";"=";"C, Faglig kontrol";"Godkendt";"2021-10-28 01:56/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211110";"1200";"1";"True";"1";"pH";"pH";"7,41";"=";"C, Faglig kontrol";"Godkendt";"2021-11-11 10:21/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211110";"1200";"1";"True";"1";"Temperatur";"grader C";"10,1";"=";"C, Faglig kontrol";"Godkendt";"2021-11-11 10:21/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211123";"1200";"1";"True";"1";"pH";"pH";"8,04";"=";"C, Faglig kontrol";"Godkendt";"2021-11-25 02:55/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211123";"1200";"1";"True";"1";"Temperatur";"grader C";"8,8";"=";"C, Faglig kontrol";"Godkendt";"2021-11-25 02:55/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211213";"1200";"1";"True";"1";"pH";"pH";"7,96";"=";"C, Faglig kontrol";"Godkendt";"2022-07-06 04:34/Auto KS2¤2021-12-14 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211213";"1200";"1";"True";"1";"Salinitet";"promille";"0,1";"=";"C, Faglig kontrol";"Godkendt";"2022-07-06 04:34/Auto KS2¤2021-12-14 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211213";"1200";"1";"True";"1";"Temperatur";"grader C";"5,5";"=";"C, Faglig kontrol";"Godkendt";"2022-07-06 04:34/Auto KS2¤2021-12-14 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211221";"1200";"2";"True";"1";"pH";"pH";"7,89";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:57/Manual¤2021-12-24 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211221";"1200";"2";"True";"1";"Salinitet";"promille";"0";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:57/Manual¤2021-12-24 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20211221";"1200";"2";"True";"1";"Temperatur";"grader C";"5,1";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:57/Manual¤2021-12-24 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220106";"1200";"1";"True";"1";"pH";"pH";"8,05";"=";"C, Faglig kontrol";"Godkendt";"2022-01-08 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220106";"1200";"1";"True";"1";"Temperatur";"grader C";"4,1";"=";"C, Faglig kontrol";"Godkendt";"2022-01-08 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220125";"1200";"1";"True";"1";"pH";"pH";"8,24";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:58/Manual¤2022-01-28 02:55/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220125";"1200";"1";"True";"1";"Salinitet";"promille";"0";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:58/Manual¤2022-01-28 02:55/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220125";"1200";"1";"True";"1";"Temperatur";"grader C";"3,6";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:58/Manual¤2022-01-28 02:55/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220203";"1200";"1";"True";"1";"pH";"pH";"8,36";"=";"C, Faglig kontrol";"Godkendt";"2022-02-05 02:54/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220203";"1200";"1";"True";"1";"Temperatur";"grader C";"3,9";"=";"C, Faglig kontrol";"Godkendt";"2022-02-05 02:54/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220218";"1200";"1";"True";"1";"pH";"pH";"8,39";"=";"C, Faglig kontrol";"Godkendt";"2022-02-20 02:52/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220218";"1200";"1";"True";"1";"Temperatur";"grader C";"3,7";"=";"C, Faglig kontrol";"Godkendt";"2022-02-20 02:52/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220302";"1200";"1";"True";"1";"pH";"pH";"8,33";"=";"C, Faglig kontrol";"Godkendt";"2022-03-03 02:54/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220302";"1200";"1";"True";"1";"Temperatur";"grader C";"3,7";"=";"C, Faglig kontrol";"Godkendt";"2022-03-03 02:54/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220318";"1200";"1";"True";"1";"pH";"pH";"7,34";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:58/Manual¤2022-03-19 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220318";"1200";"1";"True";"1";"Salinitet";"promille";"0";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:58/Manual¤2022-03-19 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220318";"1200";"1";"True";"1";"Temperatur";"grader C";"4,2";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 11:58/Manual¤2022-03-19 02:53/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220331";"1200";"1";"True";"1";"pH";"pH";"8,3";"=";"C, Faglig kontrol";"Godkendt";"2022-04-02 04:05/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220331";"1200";"1";"True";"1";"Temperatur";"grader C";"5,4";"=";"C, Faglig kontrol";"Godkendt";"2022-04-02 04:05/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220426";"1200";"1";"True";"1";"pH";"pH";"9,42";"=";"C, Faglig kontrol";"Godkendt";"2022-04-27 03:39/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220426";"1200";"1";"True";"1";"Temperatur";"grader C";"10";"=";"C, Faglig kontrol";"Godkendt";"2022-04-27 03:39/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220427";"1200";"1";"True";"1";"pH";"pH";"9,45";"=";"C, Faglig kontrol";"Godkendt";"2022-04-28 04:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220427";"1200";"1";"True";"1";"Temperatur";"grader C";"9,9";"=";"C, Faglig kontrol";"Godkendt";"2022-04-28 04:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220525";"1200";"1";"True";"1";"pH";"pH";"8,84";"=";"C, Faglig kontrol";"Godkendt";"2022-05-26 04:39/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220525";"1200";"1";"True";"1";"Temperatur";"grader C";"16,6";"=";"C, Faglig kontrol";"Godkendt";"2022-05-26 04:39/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220629";"1200";"1";"True";"1";"pH";"pH";"8,49";"=";"C, Faglig kontrol";"Godkendt";"2022-06-30 04:30/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220629";"1200";"1";"True";"1";"Temperatur";"grader C";"21,4";"=";"C, Faglig kontrol";"Godkendt";"2022-06-30 04:30/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220714";"1200";"1";"True";"1";"pH";"pH";"8,63";"=";"C, Faglig kontrol";"Godkendt";"2022-07-16 04:15/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220714";"1200";"1";"True";"1";"Temperatur";"grader C";"18,6";"=";"C, Faglig kontrol";"Godkendt";"2022-07-16 04:15/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220816";"1200";"1";"True";"1";"pH";"pH";"8,84";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 05:27/Auto KS2¤2022-08-18 04:27/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220816";"1200";"1";"True";"1";"Salinitet";"promille";"0";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 05:27/Auto KS2¤2022-08-18 04:27/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220816";"1200";"1";"True";"1";"Temperatur";"grader C";"23,3";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 05:27/Auto KS2¤2022-08-18 04:27/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220914";"1200";"1";"True";"1";"pH";"pH";"8,77";"=";"C, Faglig kontrol";"Godkendt";"2022-09-15 04:27/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20220914";"1200";"1";"True";"1";"Temperatur";"grader C";"17,4";"=";"C, Faglig kontrol";"Godkendt";"2022-09-15 04:27/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221020";"1200";"1";"True";"1";"pH";"pH";"8,51";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 05:27/Auto KS2¤2022-10-21 04:29/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221020";"1200";"1";"True";"1";"Salinitet";"promille";"0,1";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 05:27/Auto KS2¤2022-10-21 04:29/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221020";"1200";"1";"True";"1";"Temperatur";"grader C";"12,3";"=";"C, Faglig kontrol";"Godkendt";"2024-01-03 05:27/Auto KS2¤2022-10-21 04:29/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221026";"1200";"1";"True";"1";"pH";"pH";"8,26";"=";"C, Faglig kontrol";"Godkendt";"2022-10-28 08:07/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221026";"1200";"1";"True";"1";"Salinitet";"promille";"0,1";"=";"C, Faglig kontrol";"Godkendt";"2022-10-28 08:07/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221026";"1200";"1";"True";"1";"Temperatur";"grader C";"12,2";"=";"C, Faglig kontrol";"Godkendt";"2022-10-28 08:07/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221117";"1200";"1";"True";"1";"pH";"pH";"8,26";"=";"C, Faglig kontrol";"Godkendt";"2022-11-18 05:30/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221117";"1200";"1";"True";"1";"Salinitet";"promille";"0,1";"=";"C, Faglig kontrol";"Godkendt";"2022-11-18 05:30/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221117";"1200";"1";"True";"1";"Temperatur";"grader C";"9,7";"=";"C, Faglig kontrol";"Godkendt";"2022-11-18 05:30/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221207";"1200";"1";"True";"1";"pH";"pH";"8,045";"=";"C, Faglig kontrol";"Godkendt";"2022-12-08 05:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221207";"1200";"1";"True";"1";"Salinitet";"promille";"0,1";"=";"C, Faglig kontrol";"Godkendt";"2022-12-08 05:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221207";"1200";"1";"True";"1";"Temperatur";"grader C";"6,7";"=";"C, Faglig kontrol";"Godkendt";"2022-12-08 05:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221219";"1200";"1";"True";"1";"pH";"pH";"7,95";"=";"C, Faglig kontrol";"Godkendt";"2022-12-20 05:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221219";"1200";"1";"True";"1";"Salinitet";"promille";"0,1";"=";"C, Faglig kontrol";"Godkendt";"2022-12-20 05:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20221219";"1200";"1";"True";"1";"Temperatur";"grader C";"4,5";"=";"C, Faglig kontrol";"Godkendt";"2022-12-20 05:16/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20230104";"1200";"1";"True";"1";"pH";"pH";"8,04";"=";"C, Faglig kontrol";"Godkendt";"2023-01-05 05:10/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20230104";"1200";"1";"True";"1";"Salinitet";"promille";"0,1";"=";"C, Faglig kontrol";"Godkendt";"2023-01-05 05:10/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20230104";"1200";"1";"True";"1";"Temperatur";"grader C";"4,7";"=";"C, Faglig kontrol";"Godkendt";"2023-01-05 05:10/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20230117";"1200";"1";"True";"1";"pH";"pH";"8,173";"=";"C, Faglig kontrol";"Godkendt";"2023-01-19 05:13/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20230117";"1200";"1";"True";"1";"Temperatur";"grader C";"4,6";"=";"C, Faglig kontrol";"Godkendt";"2023-01-19 05:13/Auto KS2"
"21000665";"Knud Å, Bens. Møllevad Bro";"20230131";"1200";"1";"True";"1";"pH";"pH";"8,1";"=";"C, Faglig kontrol";"Godkendt";"2023-02-01 04:59/Auto KS2"
